date,platform,acquisition_source,dau,dau_via_notifications,dau_via_launcher,dau_via_deeplink,installs,uninstalls,d0_uninstalls,d1,d7,d30,pvs,sessions,logins,avg_engagement_time_per_user,avg_sessions_per_user,avg_pvs_per_session,pct_d0_notification_opt_in,pct_d0_login,pct_dau_logged_in,pct_dau_via_notifications,pct_dau_via_launcher,pct_dau_via_deeplink,net_installs,week,month,d1_cohort_day,d7_cohort_day,d30_cohort_day,d1_cohort_week,d7_cohort_week,d30_cohort_week,d1_cohort_month,d7_cohort_month,d30_cohort_month,d1_users,d7_users,d30_users,avg_engagement_time,d0_notification_opt_in,d0_login,dau_logged_in,d1_corrected,d7_corrected,d30_corrected,d1_installs,d7_installs,d30_installs
2025-06-03,ios,WTA,2780,1071,1925,280,465,0,0,0.178571429,0.153846154,0.071428571,32528,4766,1,191.1399281,1.714388489,6.825010491,0.473684211,0.035087719,0.251438849,0.385251799,0.692446043,0.100719424,707,2025-W23,Jun-25,2-Jun-2025,27-May-2025,4-May-2025,2025-W23,2025-W22,2025-W19,Jun-25,May-25,May-25,34.46,22.62,9.07,"531,369.00",220.26,16.32,699.00,0.122807018,0.052631579,0.070175439,193,147,127
2025-06-03,android,others,2827,1215,760,1198,"1,122",76,475,0.266014235,0.133447391,0.09178744,23091,4689,33,970.9225327,1.658648744,4.924504159,0.673441734,0.060298103,0.394764768,0.429784224,0.268836222,0.423770782,7993,2025-W23,Jun-25,2-Jun-2025,27-May-2025,4-May-2025,2025-W23,2025-W22,2025-W19,Jun-25,May-25,May-25,628.06,26.16,15.33,"2,744,798.00",755.60,67.65,"1,116.00",0.239837398,0.109756098,0.066395664,"2,361",196,167
2025-06-03,android,WTA,22947,8842,7257,9543,"5,141",2391,1855,0.173076923,0.087182824,0.061412487,186934,35130,137,469.7152569,1.530919074,5.321206946,0.871138996,0.023166023,0.172876629,0.3853227,0.31625049,0.415871356,-2217,2025-W23,Jun-25,2-Jun-2025,27-May-2025,4-May-2025,2025-W23,2025-W22,2025-W19,Jun-25,May-25,May-25,247.15,179.42,77.56,"10,778,556.00","4,478.53",119.10,"3,967.00",0.141650579,0.045366795,0.020270270,"1,428","2,058","1,263"
2025-06-03,android,organic,246181,67196,139703,78454,"1,591",2704,342,0.34357762,0.169755374,0.140572391,3240266,596263,494,896.6817423,2.422051255,5.434289902,0.660550459,0.162844037,0.331069416,0.27295364,0.567480837,0.31868422,-1986,2025-W23,Jun-25,2-Jun-2025,27-May-2025,4-May-2025,2025-W23,2025-W22,2025-W19,Jun-25,May-25,May-25,528.08,267.87,236.58,"220,746,008.00","1,050.94",259.08,"81,503.00",0.326452599,0.161314985,0.104740061,"1,537","1,578","1,683"
2025-06-03,ios,All,342884,93448,277727,18187,"1,133",0,0,0.318456884,0.23670412,0.226427623,5925218,819444,85,342.7102402,2.389857794,7.23077843,0.42865891,0.125535824,0.264987576,0.272535318,0.809973635,0.053041262,14238,2025-W23,Jun-25,2-Jun-2025,27-May-2025,4-May-2025,2025-W23,2025-W22,2025-W19,Jun-25,May-25,May-25,264.64,189.60,204.69,"117,509,858.00",485.67,142.23,"90,860.00",0.290931223,0.181984175,0.153986610,831,801,904
2025-06-03,ios,organic,334741,90363,272019,17631,548,0,0,0.307626392,0.237244898,0.228943338,5790602,800550,74,343.1615816,2.391550482,7.23327962,0.426904598,0.119423473,0.263756158,0.269949005,0.812625283,0.052670572,12877,2025-W23,Jun-25,2-Jun-2025,27-May-2025,4-May-2025,2025-W23,2025-W22,2025-W19,Jun-25,May-25,May-25,164.27,124.55,137.82,"114,870,250.99",233.94,65.44,"88,290.00",0.279341112,0.173644475,0.144131778,534,525,602
2025-06-03,android,All,314557,97677,166041,98565,"11,229",8722,3886,0.213796971,0.117704145,0.081445523,3815393,709270,969,828.6126553,2.254821861,5.379323812,0.750295043,0.061073958,0.305966804,0.310522417,0.527856636,0.313345435,2328,2025-W23,Jun-25,2-Jun-2025,27-May-2025,4-May-2025,2025-W23,2025-W22,2025-W19,Jun-25,May-25,May-25,"2,381.70",858.06,611.74,"260,645,911.01","8,425.06",685.80,"96,244.00",0.208317140,0.086183443,0.048484260,"11,140","7,290","7,511"
2025-06-04,ios,WTA,2917,1190,1971,297,129,0,0,0.122807018,0.096774194,0.142857143,34058,5318,0,210.214604,1.823105931,6.404287326,0.571428571,0.071428571,0.243743572,0.407953377,0.675694206,0.101816935,15,2025-W23,Jun-25,3-Jun-2025,28-May-2025,5-May-2025,2025-W23,2025-W22,2025-W19,Jun-25,May-25,May-25,57.11,12.48,19.57,"613,196.00",73.71,9.21,711.00,0.357142857,0.214285714,0.142857143,465,129,137
2025-06-04,android,WTA,20675,9651,4414,9001,"1,179",1301,255,0.141650579,0.135287486,0.050455501,154678,33619,76,517.3477146,1.626070133,4.6009102,0.705677868,0.044032445,0.19598549,0.466795647,0.213494559,0.435356711,436,2025-W23,Jun-25,3-Jun-2025,28-May-2025,5-May-2025,2025-W23,2025-W22,2025-W19,Jun-25,May-25,May-25,728.23,167.62,88.25,"10,696,164.00",831.99,51.91,"4,052.00",0.249130939,0.119351101,0.074159907,"5,141","1,239","1,749"
2025-06-04,android,organic,262815,76541,148681,82535,"2,527",2800,276,0.326452599,0.18349359,0.119878604,3627133,645273,452,969.762114,2.455236573,5.62108286,0.625377644,0.122356495,0.327230181,0.29123528,0.56572494,0.314042197,-2333,2025-W23,Jun-25,3-Jun-2025,28-May-2025,5-May-2025,2025-W23,2025-W22,2025-W19,Jun-25,May-25,May-25,519.39,285.33,206.31,"254,868,029.99","1,580.33",309.19,"86,001.00",0.341389728,0.164652568,0.095921450,"1,591","1,555","1,721"
2025-06-04,ios,paid,4857,1833,3419,280,84,0,0,0,0,0,100000,14043,8,448.6893144,2.89129092,7.120985544,0.456140351,0.219298246,0.370393247,0.377393453,0.703932469,0.057648754,0,2025-W23,Jun-25,3-Jun-2025,28-May-2025,5-May-2025,2025-W23,2025-W22,2025-W19,Jun-25,May-25,May-25,0.00,0.00,0.00,"2,179,284.00",38.32,18.42,"1,799.00",0.438596491,0.245614035,0.140350877,95,87,153
2025-06-04,ios,others,881,386,517,145,18,0,0,0.496124031,0.310077519,0.296703297,8699,1432,0,196.9205448,1.625425653,6.07472067,0.375,0,0.23723042,0.438138479,0.586833144,0.164585698,1531,2025-W23,Jun-25,3-Jun-2025,28-May-2025,5-May-2025,2025-W23,2025-W22,2025-W19,Jun-25,May-25,May-25,12.40,4.03,4.15,"173,487.00",6.75,0.00,209.00,0.125000000,0.125000000,0.000000000,25,13,14
2025-06-04,android,paid,45503,22845,19081,9760,"3,042",3221,1155,0.230677765,0.106687403,0.058444902,401218,79869,302,709.2252818,1.755246907,5.023450901,0.588216958,0.064214464,0.230775993,0.50205481,0.419334989,0.214491352,-2765,2025-W23,Jun-25,3-Jun-2025,28-May-2025,5-May-2025,2025-W23,2025-W22,2025-W19,Jun-25,May-25,May-25,778.54,371.59,278.90,"32,271,878.00","1,789.36",195.34,"10,501.00",0.228491272,0.091645885,0.049875312,"3,375","3,483","4,772"
2025-06-04,android,others,3131,1355,764,1413,"1,381",64,514,0.239837398,0.170258621,0.038043478,25620,5403,16,1204.254551,1.725646758,4.741810105,0.667955801,0.045856354,0.391887576,0.432769083,0.244011498,0.451293516,-59,2025-W23,Jun-25,3-Jun-2025,28-May-2025,5-May-2025,2025-W23,2025-W22,2025-W19,Jun-25,May-25,May-25,269.10,18.39,18.22,"3,770,521.00",922.45,63.33,"1,227.00",0.235911602,0.109392265,0.060773481,"1,122",108,479
2025-06-04,ios,organic,350999,102384,279471,21886,531,0,0,0.279341112,0.220508167,0.229859571,5962484,865143,85,361.5595173,2.464801894,6.891905731,0.410729254,0.170997485,0.261507868,0.291693139,0.796215944,0.062353454,6794,2025-W23,Jun-25,3-Jun-2025,28-May-2025,5-May-2025,2025-W23,2025-W22,2025-W19,Jun-25,May-25,May-25,153.08,114.22,138.38,"126,907,029.01",218.10,90.80,"91,789.00",0.335289187,0.238055323,0.192791282,548,518,602
